1186.6	7	1160.6	138.2	1154.7	165.5																																						
1154.7	165.5	1128.9	284.6	1126.6	303.2																																						
1107.7	123	1111.3	286.6	1091.8	383.6	1084.9	441.3	1067.7	523.1	1061.9	589	1060.2	668.4	1061.4	725.5	1052.2	784.3	1040	845.1																								
1040	845.1	1032.1	898.5	1014.9	946.4																																						
1038.1	858.1	1074.5	842	1092.9	836.1																																						
1052.2	829.6	1094	812.6																																								
1112.7	48.8	1166.2	15.1	1186.6	7																																						
1143.1	100.8	1182.2	213	1223.1	316.9	1264.9	426.4	1292.5	518.5	1339.6	660.8	1373.4	765.7	1401.4	824.4																												
1401.4	824.4	1449	936.2	1496.1	1016.5	1541.4	1118.6	1570.8	1221.7	1589.4	1333	1597.4	1397.7	1624.1	1517.2	1669.5	1639.4	1711.3	1758																								
1111.3	286.6	1160.3	263.4																																								
1126.8	351.7	1162.6	339.9	1200.6	322																																						
1164.1	345.4	1190	339.9	1205.2	339.9	1246.3	327.5	1317.8	304																																		
1110.8	402.4	1165.6	382.9	1201.4	362.6																																						
1087.1	423	1142	407.1	1190	394.6	1223.5	385.2	1260.8	368.8	1317.8	350.1	1376.5	317.3																														
1225	375.1	1276	345.4																																								
1151.9	464.1	1190.7	450	1224.2	443.8	1247.1	439.1	1266.5	431.8																																		
1105.5	465.6	1160.3	447.7																																								
1253.9	423.5	1298.8	407.9	1355.9	386	1386.3	378.2																																				
1064.4	560.1	1095.6	523.4	1126	501.6	1145.8	489.1																																				
1150.4	496.9	1222.7	476.6	1291.2	452.4	1349.8	430.5	1391.7	408.7																																		
1154.9	523.4	1205.2	503.9																																								
1061.8	594.4	1103.2	568.7	1137.4	552.3	1154.9	546.8	1189.2	544.5	1213.6	538.3	1225.7	537.5	1246.3	539	1270.6	539	1280.5	536.7																								
1119.2	570.3	1173.1	545.6																																								
1061.1	628.8	1087.2	611.6	1112.3	597.6																																						
1212	609.3	1237.9	598.4																																								
1288.2	582	1310.8	574																																								
1247.8	606.2	1294.2	592.9																																								
1180.8	703.8	1181.6	684.3	1175.5	671.8	1165.6	650.7																																				
1162.6	713.1	1209.8	699.9																																								
1117.7	747.5	1174.7	748.3	1211.3	742.8	1241	734.2	1261.5	728.8																																		
1254.7	737.4	1301.9	717.8																																								
1266.1	654.6	1323.2	634.3	1355.9	624.9																																						
1103.2	830.3	1129.8	822.5	1142	820.1																																						
1064.6	867.7	1140.5	856.8	1188.4	842.8	1233.4	824.8																																				
1240.2	835.7	1265.3	822.5	1291.2	809.2	1337.6	793.6	1367.3	781.1	1400	767.8	1443.4	756.9	1484.5	736.6	1521.8	725.6	1540.1	720.2																								
1288.9	759.2	1345.2	744.4	1403.9	723.3	1452.6	702.2	1499	683.5	1510.4	678.8																																
1310.2	721	1342.2	712.4																																								
1347.2	684.4	1395.5	668.6	1445	657.7	1494.4	643.7																																				
1320.9	812.3	1376.5	811.5	1412.2	804.5	1433.5	791.2	1460.2	773.3																																		
1310.2	820.9	1339.2	817.8	1369.1	811.6																																						
1142	884.1	1196.8	864.6	1235.6	859.9	1263.8	856																																				
1269.9	838.1	1319.4	840.4	1361	838.6																																						
1186.2	906.8	1212.8	894.3																																								
1042.6	974.8	1072.7	950.5																																								
963.9	1002	1010.9	990.4																																								
1260	905.2	1304.5	907.2																																								
1304.5	907.2	1364.3	917.7	1383.3	917.7																																						
1331.6	912	1374.9	892.7	1467	849.8	1534.8	811.5	1580.4	781.9	1617.7	765.5	1652	753.7																														
1382.5	864.6	1415.5	857.7																																								
1411.8	848.9	1455.6	827.9	1489.9	816.2																																						
1063.8	1019.8	1100.9	1008.3	1123	1002.8																																						
1061.1	1028.2	1091	1031.7	1110.8	1032.5																																						
1115.4	1012.2	1165.6	996.6	1210.5	980.9	1220.4	975.5																																				
1126.8	1023.9	1157.2	1012.2	1200.6	997.3	1244	977																																				
1213.6	963.8	1254.7	948.9	1307.2	938	1339.9	930.2	1368.1	926.3																																		
1330.7	932.4	1356.6	916.4																																								
1433.5	865.4	1414.5	891.2	1383.3	917.7																																						
1383.3	917.7	1368.1	926.3																																								
1368.1	926.3	1343	963	1302.6	984.9	1263	1002.8																																				
1236.4	1019.2	1272.2	1008.3	1304.1	996.6	1343	963																																				
1304.1	996.6	1272.2	1027.8	1251.6	1046.5	1188.4	1090.3	1110.8	1149.6	988.9	1260.5																																
1116.1	1109.8	1169.4	1089.5	1214.8	1072																																						
1056.8	1077	1088	1064.5	1108.5	1062.1	1129.1	1055.9																																				
1184.6	1062.9	1212.8	1046.5	1232.6	1037.9																																						
1157	1094.2	1194.5	1070	1223.5	1052.8	1251.6	1046.5																																				
1236.4	1019.2	1209	1030.9																																								
1604.9	380.4	1576.1	492.4	1549.6	610.6	1535.2	733.8	1523.2	801.5	1507.6	869.2	1496.8	912.3	1464.4	1031.7																												
1619.3	544.1	1645.7	386.5	1666.1	269.6																																						
1171.5	83.2	1251.7	60.6	1305.4	47.1																																						
1196.9	250.3	1255.8	229.9																																								
1244.6	221.6	1295.3	195.7																																								
1175	192.4	1189.9	183.2																																								
1215.3	163.5	1273	139.6																																								
1306.4	56.5	1298.3	114.6																																								
1447.2	133.3	1440.1	219.6	1439.1	295.4																																						
1413.8	361.9	1472.5	306.8	1488.7	296.4																																						
1379.3	267.3	1415.8	253.8	1427.9	245.5	1457.3	235.1	1478.6	227.9	1484.7	225.8																																
1208.2	279.2	1232.5	278.8	1261.8	274.6	1279.1	272.5	1295.3	266.3																																		
1537.3	199.9	1532.2	268.7	1530.1	316.8																																						
1512	228.8	1547.4	229.5	1567.5	219.9																																						
1433.5	316	1508.4	307.9																																								
1439.1	295.4	1438.5	354.5	1442.1	381.1																																						
1545.2	306.4	1600.7	289.4	1631	276.8	1647.6	270.9	1656.2	270.9																																		
1633.1	265.7	1651.2	250.9																																								
1646.1	311.6	1711	297.5																																								
1612.2	316	1674.2	327.1	1700.2	327.1	1720.4	325.6	1735.5	324.1																																		
1588.4	342.6	1637.5	341.9	1682.9	337.5	1743.4	335.2																																				
1620.9	361.1	1677.8	342.6	1708.5	336.5																																						
1633.1	348.5	1627.4	374.4	1620.2	394.4	1595.9	415.1																																				
1620.2	394.4	1644.1	396																																								
1618	375.2	1648.9	367.8																																								
1581.3	471.9	1623	450.6	1635.7	446.3																																						
1504.8	494.2	1553.1	471.3	1579.8	454.3	1597.8	438.7																																				
1313.6	582.4	1382.2	573.9	1413.4	567	1458.8	553.3	1491.6	548	1529.5	548.7	1549.6	544.1	1565.6	539.4																												
1491.6	548	1535.5	524.3	1563	506.7	1591.3	489.2	1612.1	483.8	1629.5	482.8																																
1350.4	577.8	1405.2	557.1	1431.3	545.7																																						
1532.5	457.9	1568.2	435.7																																								
1544.4	528.1	1613.6	519	1663.5	511.3	1706.6	504.4	1732.7	495.3	1743.8	490.7	1759.5	485.4	1779.5	483.8	1805.6	480																										
1745.3	461.7	1786.2	456.4	1799.6	454.1																																						
1757.2	472.4	1787.7	462.5																																								
1699.2	407.5	1756.5	365.5																																								
1660.5	451.8	1733.4	423.5																																								
1660.5	451.8	1652.3	484.6																																								
1647.1	486.9	1636.7	548.7	1629.2	613.6	1621	677.7	1609.9	731.9	1597.2	785.3	1594.3	797.6																														
1613.6	741.8	1608.4	783.8	1594.3	797.6																																						
1594.3	797.6	1572.7	812.1	1546.6	828.1	1524.3	838.8	1514	841.6																																		
1452.1	960.9	1473.7	902.9	1490.8	855.6	1513.1	792.2	1522.1	765.5	1525	738.8																																
1519.1	664	1586.1	633.4	1636.7	618.9	1667.2	620.5																																				
1455.1	623.5	1527.3	605.2	1541.4	599.1	1568.2	580.8	1599.5	556.4																																		
1566	609	1580.1	548.7	1592.8	503.7	1606.3	459.1																																				
1557.8	613.6	1582.3	605.2	1610.6	591.5																																						
1580.5	571.2	1608.4	562.5																																								
1634.4	568.8	1668.7	568.6	1726	571.6	1796.7	567	1832.4	557.1	1854	548																																
1663.5	551.8	1723.7	556.4	1748.3	555.6																																						
1668.9	552.2	1655.3	591.5	1647.1	644.1	1650.8	686.9	1652	753.7																																		
1652	753.7	1650.1	793	1644.1	819.7	1629.2	873.1	1617.3	929.6	1584.6	1143.3	1569	1359.4	1561.5	1416.6	1566.7	1459.3	1574.2	1544.1	1570.4	1571.6	1569	1643.3	1565.2	1699.8	1542.2	1773.8	1535.1	1856.3	1537	1903												
1569.6	1492.3	1573.8	1467	1575.7	1396.5	1578.3	1357.9																																				
1540.9	685.1	1586.8	668.5																																								
1555.6	691.8	1597.8	677.1	1621.9	671.1																																						
1579.4	697.4	1634.6	677.1	1649.8	675.6																																						
1647.1	644.1	1667.2	620.5																																								
1667.2	620.5	1688.3	594.7	1699.2	564	1706	547.9	1728.5	536.8	1766	517.2	1783.7	502.5	1807.5	465.5	1834.7	453																										
1682.9	545.1	1721	531.9	1738.7	518.6																																						
1616.2	592.6	1646.1	582.9																																								
1630.3	603.9	1676.1	589.8	1691.5	585.9																																						
1667.2	599.6	1688.3	594.7																																								
1657.4	585.4	1692.4	565.4																																								
1702.6	577.3	1715.8	543.1																																								
1853.1	663.9	1894.6	654.1	1913.7	649.9																																						
1704	744.9	1734.6	740.7	1759.8	740.7	1778.2	740.7	1798.6	737.2	1825.9	728.8	1861.3	714.8																														
1374.9	956.9	1426.7	939.9	1484.8	928.2	1492.9	926.8																																				
1476.7	894.6	1527.3	873.9	1552.2	865.4																																						
1515.4	878.8	1557.4	873.9	1594.8	857.9	1637.3	844.2																																				
1429.7	891	1472.4	868.6	1490.4	856.8																																						
1561.6	828.1	1612.4	813.3																																								
1587.3	861.1	1605.1	836.7	1628	820.7	1666.3	803.7	1713	790.9	1782.5	763.2																																
1674.9	801.3	1775.2	814.3	1827.1	825	1886.2	823.9	1933.9	818.6	1977.5	802.6																																
1719.5	807.1	1794.9	782.4	1870.7	752.6	1918.4	736.7	1953.6	727.1																																		
1879	824	1924.6	807.9																																								
1479.6	975.7	1598.9	931.3	1698.5	893	1770.1	872.8																																				
1590.4	1105.2	1666.3	989.9	1770.1	872.8																																						
1770.1	872.8	1810.5	821.5																																								
1695.4	870.7	1795.7	840.2																																								
1897.4	1018.5	1954.9	1003.5	1998.6	992.9																																						
1800.5	1010.5	1885.4	985.9	1948.9	966.6																																						
1957.5	971.8	1988.3	959.5																																								
1726.7	1205	1772.2	1189.2	1792.8	1183																																						
1936.9	1070.4	1996.1	1058.9																																								
1405.9	1393.3	1477.1	1360.7	1534.6	1336.1	1628.9	1299.1	1719	1269.2	1810.8	1240.2	1888.8	1204.1	1936.9	1182.1																												
1937.7	1205.9	1970.3	1196.2	1999.5	1189.2																																						
1951.4	1190.9	1997.8	1165.4																																								
1488.3	1410.9	1540.6	1368.6	1561.2	1350.2	1604.1	1328.2	1661.5	1307.9	1733.6	1285.9	1787.6	1271	1853.7	1248.1	1894	1236.7																										
1491.7	1452.2	1525.1	1433.7	1587.8	1389.8	1622.1	1375.7	1657.2	1359.8																																		
1689.8	1342.2	1726.7	1300.9																																								
1575.4	1408.1	1654.7	1422.3	1670.1	1428.5																																						
1575	1424.1	1630.6	1400.3																																								
1630.6	1400.3	1675.2	1386.2																																								
1715.6	1364.2	1812.5	1344.9	1861.4	1338.7	1896.6	1329																																				
1923.1	1333.4	1960	1322	1979.8	1315.8																																						
1964.3	1303.5	1985.8	1293																																								
1948	1278.9	1987.5	1260.4																																								
1960	1265.7	1988.3	1251.6																																								
1877.7	1309.7	1924	1296.5																																								
1569.6	1492.3	1613.2	1468.2																																								
1572.4	1524.5	1623.5	1514.6																																								
1614.7	1475	1649.5	1461	1659.8	1456.6																																						
1747.3	1447.8	1792.8	1435.5																																								
1665.8	1373.9	1737.9	1394.2																																								
1833.1	1432	1882	1413.5																																								
1858.8	1428.5	1921.4	1408.2	1955.7	1395																																						
1927.4	1388.9	1965.2	1373																																								
1890.5	1455.7	1944.6	1435.5																																								
1560.4	1715.3	1670.1	1690.7	1737	1672.2	1799.6	1654.6																																				
1565.7	1692.3	1610.9	1681.9	1650.4	1664.3	1702.7	1644.9	1760.2	1633.5	1805.6	1620.3																																
1681.3	1652.8	1736.2	1647.5	1787.6	1641.4																																						
1669.5	1639.4	1719.9	1632.6																																								
1610.1	1659.9	1653.8	1638.7	1683.8	1630.8																																						
1627.2	1639.6	1655.5	1626.4	1681.3	1625.5	1710.4	1620.3	1733.6	1617.6																																		
1682.1	1609.7	1763.6	1588.6																																								
1827.1	1539.3	1852.8	1534.9	1881.1	1523.5																																						
1900	1501.5	1930	1487.4																																								
1876	1549	1904.3	1536.7																																								
1710.4	1584.2	1749	1576.3																																								
1651.2	1590.1	1692.4	1579.8																																								
1569	1643.3	1612.6	1608	1624.6	1599.2	1636.6	1593.9	1651.2	1590.1																																		
1597.2	1541.1	1628.9	1530																																								
1627.2	1563.1	1665.8	1555.2	1731.9	1540.2	1800.5	1524.4	1825.4	1522.6																																		
1671	1542.8	1619.5	1559.6	1590.3	1570.1																																						
1595.5	1560.4	1635	1546.6																																								
1565.2	1699.8	1643.5	1690.7	1670.1	1690.7																																						
1540.8	1790.3	1586	1804.2	1630.6	1821.8																																						
535.9	1917.9	610.2	1906.8	681.7	1886.1	754.6	1875.7	880.2	1854.3	963.6	1840.1																																
963.6	1840.1	1049.8	1840.9	1134.2	1835	1204.2	1840.9	1244.6	1845.4	1364.4	1829.1	1430.1	1821.7	1488.6	1815.8	1512.4	1813.6	1521	1811.3	1591.8	1819.5	1627.9	1827.6																				
1450.3	1819.6	1519.6	1792.1	1541.6	1780.5																																						
1446	1805.4	1500.1	1781.7	1510.9	1775.1	1547.1	1757.9																																				
1505.9	1785.4	1544.2	1767.3																																								
1446.7	1855.8	1574.2	1800.6																																								
1452.5	1840.9	1512.4	1813.6																																								
1504.4	1857.2	1536.5	1840.4																																								
1499.4	1872.8	1526.1	1859.5																																								
975.3	1375.4	1000.7	1431.2	1013.2	1472.7	1018.8	1507.7	1014.6	1542	997.2	1586.4	976.3	1657.9	959.6	1713	953.4	1729.8																										
948.3	1600.7	982.6	1592.1	1019.5	1590.7	1043.9	1589.2	1072.5	1582.8	1094.8	1574.9																																
953.7	1557.2	985.4	1555.6	1050.9	1553.5	1086.5	1545.6	1104.6	1540.6																																		
955.6	1541.3	990.2	1530.6																																								
1078.8	1531.3	1147.8	1509.1	1208.5	1492.7	1256.6	1480.5																																				
1062.7	1527	1089.2	1519.1																																								
1025.8	1524.1	1067.6	1511.3	1094.8	1505.6																																						
1043.2	1504.8	1083.7	1494.8																																								
1060.7	1222.4	1130.4	1212.3	1208.5	1197.3	1274	1185.9	1309.6	1183	1329.8	1178.7	1353.5	1170.9	1372.3	1162.3																												
1226.6	1097.9	1264.9	1100.1	1288.6	1093.6	1315.8	1085.8	1351.4	1077.9	1412.8	1072.2	1453.9	1064.3																														
1393.2	1034.3	1439.9	1035	1481.8	1040																																						
1439.9	987.1	1419.7	1052.9	1398.1	1123.7	1384.9	1198.8	1376.5	1258.1	1365.3	1338.9	1354.9	1397.6																														
1050.9	1361.8	1150.6	1316.8	1212	1284.6	1239.8	1271	1253.1	1267.4	1264.2	1266																																
1242.6	1256.7	1303.3	1226.6																																								
1318.6	1253.8	1359.1	1247.4	1378.3	1245.2																																						
1331.2	1233.1	1369.5	1225.2																																								
1346.5	1210.2	1337.5	1240.2	1333.3	1271.7	1321.4	1348.9	1302.6	1437.6	1296.3	1474.8																																
1376.5	1258.1	1432.3	1256.7	1474.1	1261.7	1502	1271	1509.7	1273.8																																		
1373	1283.2	1428.1	1262.4	1473.4	1246.7	1515.9	1235.2	1530.6	1233.8																																		
1150.6	1394	1208.5	1373.3	1275.4	1351.1	1304.7	1337.5	1339.5	1326	1400.9	1291.7	1427.4	1278.1	1450.4	1270.3	1474.1	1261.7																										
1094.1	1386.1	1150.6	1365.4	1175.7	1353.9																																						
1087.2	1365.4	1127.6	1348.9																																								
1170.1	1343.2	1253.1	1306	1285.2	1295.3	1306.1	1288.9																																				
1239.1	1293.9	1273.3	1283.1																																								
1247.6	1308.5	1276.8	1306.7	1299.8	1305.3																																						
1330.5	1379	1390.4	1376.1	1424.6	1370.4	1439.2	1366.1	1456	1359.7	1470.6	1357.5	1490.2	1355.1																														
1231.5	1387.6	1285.9	1357.5	1305.4	1344.6	1323.4	1335.8																																				
1277.5	1375.4	1330.5	1368.2	1343	1364.7	1376.5	1358.9	1425.3	1347.5	1447.6	1343.2	1474.1	1341.8	1496.4	1343.2	1511.6	1345.9																										
1415.5	1337.5	1456	1338.2																																								
1483.9	1328.9	1538.9	1306.7																																								
1454.6	1322.5	1495	1313.2	1511.1	1307.5	1526.4	1301.7																																				
1434.4	1380.3	1489.4	1373.3																																								
1490.8	1384	1527.6	1379.1																																								
1166.6	1439.8	1200.8	1429	1223.1	1425.5																																						
1152	1424.7	1194.5	1410.4																																								
1239.8	1457.6	1281.7	1436.9	1292.8	1431.2	1319.3	1421.9	1343.7	1418.3	1361.9	1414.7	1380.7	1409.7																														
1369.5	1404.7	1392.5	1389.7																																								
1255.2	1498.4	1278.9	1487	1296.3	1474.8																																						
1296.3	1474.8	1322.8	1468.4	1363.9	1462.6	1397.4	1459.8	1423.9	1457.6																																		
1395.3	1420.5	1426.7	1408.3																																								
1345.8	1511.3	1376.5	1499.1	1397.4	1494.1																																						
1376.5	1499.1	1410	1475.5	1433.7	1455.5	1448.3	1446.9																																				
1422.5	1476.9	1468.5	1454.8	1490.1	1446.2																																						
1126	1602.6	1121.1	1661.6	1116.2	1724.8	1116.2	1779.6	1111.9	1836.6																																		
959.6	1713	1010.9	1715.7	1100.9	1711.5																																						
1046.6	1758	1096.8	1740.6	1137.3	1729.8	1155.1	1726.5																																				
1002.8	1694.9	1045	1697.4	1075.7	1697.4	1104.1	1697.4																																				
1062	1685.7	1135.7	1675.8	1191.6	1669.1	1252.3	1661.6	1294.5	1656.7	1334.2	1644.2																																
1068.4	1666.6	1148.6	1646.7	1198.9	1644.2	1258.8	1639.2	1287.2	1639.2																																		
1045.8	1616.8	1126	1602.6																																								
1126	1602.6	1184.3	1594.3	1199.7	1596	1224.8	1606.8																																				
1231.3	1587.7	1299.3	1580.2	1365	1574.4	1408.7	1567.7																																				
1342.3	1542	1395.7	1520.4	1452.4	1497.1																																						
1277.5	1619.3	1344.7	1615.1	1390.9	1611.8	1410.3	1611.8	1441.9	1606.8	1475.1	1601.8																																
1354.4	1664.1	1401.4	1654.2																																								
1423.3	1654.2	1480.8	1630.9	1510	1613.4	1531	1597.7																																				
1416	1646.7	1459.7	1625.1	1484	1611																																						
1432.2	1690.7	1459.7	1673.3	1493.8	1649.2																																						
1428.1	1669.1	1461.4	1650.8																																								
