336.6	972.5	388.5	963.2	432	948.5	468.8	938.1	538	924	575.6	917.7																																		
454.9	942.1	488.7	902.7	526.4	874.9	555.3	852.5																																						
518	846	555.3	852.5																																										
555.3	852.5	582.5	861.2																																										
582.5	861.2	621.9	851.4	728.3	811.6	784.4	798	824.8	790.3	854.2	789.8	866.2	786	938.6	768																														
448	993.5	440.7	974.1	433.4	962.2	426.6	950.3																																						
440.7	949.8	448.9	973.1	454.4	992.1																																								
440.7	949.8	439.7	946.3																																										
507.3	955.1	501.1	931.5																																										
553.4	883.9	564.8	863.9	570.6	857.4																																								
508.2	834.5	518	846																																										
518	846	528.8	861.6	541.1	873.9	553.4	883.9																																						
553.4	883.9	566.2	891.9	575.2	900																																								
530.6	925.5	518.7	892.4	509.2	865.8	501.4	827.9	496.8	790.8	484.5	754.3	470.4	742.9	463.5	721.5	456.2	700.7	442.5	684	432.5	662.7	422.9	639.4																						
317.4	828.6	379.3	797.9	437.6	770.7	481.1	745.2	504.7	722.8	519.5	709	527.3	706.1																																
527.3	706.1	561.5	690.9																																										
400.2	959.3	417.3	943.7	439.5	928.2																																								
430	939.2	454	927	482.9	909.4																																								
328.3	948.3	425.3	908.9	470.8	892.6	490.8	884.2	512.1	873.9																																				
352.4	911.9	383.8	894.5	414	882	448.2	869.1	475.5	862.3	493	858.5	506.5	852.9																																
506.5	852.9	520.5	849.5																																										
508.5	862.4	526	857.6																																										
505.8	862.3	482.1	866.8	462.8	869.8	443.1	871																																						
321.3	873.1	340.4	859.6	360.8	835.8	385.2	810.4	432.7	773																																				
508.2	834.5	506.5	827.4	508.3	804.7	517.1	782	521.8	772.9																																				
453.7	858.1	469.7	825.5																																										
471.9	863.2	490.1	831.2																																										
476.1	867.8	465.3	884.2																																										
328.1	812.1	345.2	795.8	360.1	782.2	380.4	769.8	399.6	760.7	418.1	753.9	430.8	749.4	445.7	740																														
446.4	765.6	454.1	730.2	455.1	710.9	456.2	700.7																																						
434.2	747.3	439.9	721.5	443.5	712	447.2	704.5																																						
455.6	706.5	478	683.3	495.1	663.3	504.9	655.8	514.7	650.9																																				
503.1	660.7	515.5	654.6																																										
504.9	711.3	524.4	693.4																																										
375.7	750.9	384	759.2	395.3	771.3	400.7	777																																						
400.7	777	406.9	785																																										
345.2	786.8	359.3	775.8	367.3	771.3	373.8	769																																						
394.9	741.9	423.6	715.8	442.4	698.1	449.6	692.7																																						
371.3	745.6	375.7	750.9																																										
375.7	750.9	386.9	731.7	400.7	713.5	404.7	709.4	406.9	675.8	409.4	637.3	430.1	619.2	447.9	601.4	461	594.3	476.6	586.7	489.6	578.4																								
446	603.3	471.8	600.7	486	601.8																																								
426.5	540.7	434.8	559.5	443.2	571.2	452.6	578.4	476.2	592	486	601.8																																		
486	601.8	506.9	620.4																																										
457.7	639.9	483.5	628.2	491.4	625.6																																								
489.3	649.4	488.5	631.3	491.4	625.6																																								
489	626.4	496.3	610.9																																										
491.4	625.6	502	626.4																																										
305.3	687.5	334.6	665.2	342.3	657.3																																								
311.1	670.5	333.6	658.4	345.5	653.5																																								
214.9	626.4	235.2	616.9																																										
235.2	623.3	273.3	613.1	291.5	608.6	310.7	604.1	325.6	601.1																																				
394.9	618.4	408.3	612.4	418.1	607.9																																								
360.8	480.3	367	514.2	372.8	548.2	378.2	573.9	389.1	595.8	397.4	609.7	405.8	620.3	414.6	632.8																														
360.8	480.3	352.2	443.1																																										
293.8	547	300.9	512.4	306.7	485.9	315	474.2	327.4	460.6																																				
336.8	467.8	332.7	471.9																																										
332.7	471.9	320.5	494.2	307.4	523.7	304.1	540.1																																						
308.9	520.3	336.5	512.7	357.2	504.8	378.6	496.9	403.2	484.4																																				
320.5	494.2	356.1	490.1	403.2	484.4																																								
403.2	484.4	442.4	479.1	469.7	472																																								
319.4	489.3	349.2	485.6	359.3	485.2																																								
359.3	485.2	361.7	485.2																																										
308.4	537.3	330.7	529.3	358.2	519.2	384.4	509	414.1	501.4	434.1	496.9																																		
424.7	450.1	431.2	473.1	434.1	496.9																																								
434.1	496.9	440.3	521.8	447.5	550.5	457.3	559.9	468.6	567.8																																				
463	584.4	479.1	572	488.9	564.8	503.4	544.8																																						
325.6	601.1	353.2	591.6																																										
406.9	602.2	432.6	591.6	447.2	587.1																																								
446.1	581.4	459.9	572.8	464.9	570.1																																								
439.5	578	459.9	572.8																																										
381.8	581.1	398.9	582.2	412.7	580.3	429.4	576.1	448.2	569	461.5	562.9																																		
392	581.7	412.7	573.5	432.6	567.1	443.9	562.9																																						
468.6	554.6	482	551.2	489.6	550.9																																								
441.7	553.1	452.6	547.5	461.3	544.8	475.5	542.9	484.5	542.9	495.6	545.5																																		
316.5	556.5	337.9	553.9	360.1	548.2	382.9	541.8	411.2	536.5	434.1	534.6	450.1	537.3	467.5	538.8	475.1	538.4	481.6	535.8	491.1	527.8	497.6	522.9	503.8	520.3																				
467.5	538.8	476.6	532.7																																										
381.1	553.1	405.8	546.3	419.9	541.4	426.5	540.7																																						
426.5	540.7	437.7	539.9																																										
322.1	572.5	346.3	569.7	360.4	569																																								
411.2	562.2	425	556.9																																										
325.6	572.1	335.7	564.1	360.1	558.4	369.1	554.3																																						
334.4	571.1	345.6	561.8																																										
304.5	565.6	337.6	550.9	353.2	543.3	357.9	541.8																																						
277.7	573.5	311.8	555.8	341.5	542.6	380.7	527.1	411.2	515.8																																				
261.3	576.9	277.7	573.5																																										
435.9	504.2	459.5	497.6	478.7	493.5	486.7	492.7	494.7	489.7	503.4	487.4																																		
481.5	397.7	492.9	446.3	503.4	487.4																																								
503.4	487.4	513.9	520.7																																										
470.7	490	486.7	479.1	499.9	473.9																																								
467.8	482.7	488.9	467.8	506	458.8	518.7	452.7	537.9	443.3																																				
515.8	460.6	518.7	445.2	518.7	427.8	517.6	418.4																																						
518.2	447.6	535.7	441																																										
527.7	419.5	525.9	437.6	525.2	472.7	520.1	504.4																																						
511.4	428.2	533.9	422.5																																										
523	422.5	540.4	420.3	552.8	417.2	564	415.7																																						
503.1	421	529.9	415.7	552.8	412	568.7	413.1	586.5	410.4	602.1	408.6	615.6	408.2	627.5	408.6	631.5	409.3	650	404	667.1	400.3	673.6	399.9	678.7	400.6	694.3	397.2	725.2	393.8	746.2	391.2	755.7	387.4	768.7	380.6										
522.3	432.3	535	431.6	551.7	425.9	564.4	424	573.1	424	578.2	424	588	424	596.3	422.9	611.6	417.2	622.5	415.7	641.3	410.1																								
570.9	428.2	592.6	423.4																																										
554.6	442.2	569.5	433.8	577.8	430.1																																								
542.9	374.8	555.7	405.2	566.6	431.2	576.4	453.9	591.6	486.7																																				
586.2	382.1	577.1	435.4	576.7	442.9	590.5	468.2	600.3	479.5	613	510.8	626.1	541.4	647.9	591.2	682	669.4	710.7	739.6	728.1	789.4	749.5	832.1	766.5	858.9	789.8	896.2	795.6	907.2																
523.5	399.2	539	395	550.7	393.2																																								
459.8	462.6	481.6	454.7	500.5	443.8	512.3	437.9	522.3	432.3																																				
515.7	487.3	538.7	490.6	556.7	493.2	573.5	492.5																																						
503.8	520.3	528.2	509.3	573.5	492.5																																								
573.5	492.5	591.6	486.7																																										
591.6	486.7	611.7	481.2	640.9	473.5	675.9	459.3	733.7	434.1	824.3	405.3	877.4	397.9	906.3	400.2	968.1	398.6	980.2	398.9																										
535.2	495.6	548.6	486.9	557.6	482	561.8	480.4																																						
557.1	478.8	569.1	474.3	575.3	474.1	581.8	475.7	585.8	479.3																																				
564.7	482.8	572.2	465.9	578.1	451.5	583.7	440.1	590.3	428.5	596.6	415.8																																		
589.8	371.9	602.5	391.8	607.3	403.7	610.5	414.6	615.7	431.6	619.3	441.3																																		
584.8	438.2	593.4	436.1	599.2	434.1																																								
593.4	436.1	602.3	437.4	610.8	438.8	618.2	438.2																																						
611.9	431.8	622.3	425.4	628.4	422.5	637.1	415.7	641.1	412.6																																				
628.4	422.5	621.1	437	616.2	446.2	611.9	456.4	605.4	462.7	600.6	465.4	592.6	466.1	589.4	466.1																														
572.9	464.2	583.3	462	589.8	461.6																																								
528	652.8	544.1	645.6	552.7	642.6																																								
548.4	634	558.2	629.5	565.6	626.8																																								
565.6	634	593.2	620.5	606.2	614.8	617.7	612.4	632.7	611.2	641.6	607.6	661.4	597.2	671.5	594.2	676.9	591.2																												
589.9	622.1	605.9	617.2	622	612.1																																								
659.5	598.2	672.6	596	678.7	593.3																																								
592.7	671.6	620.6	660.6	639.8	657.3																																								
570.2	683.9	592.7	671.6																																										
596.4	691.7	628.3	680.3	658.8	672.5																																								
595.8	700.1	630.4	688.7	660	686.6	680.1	685.7																																						
647.3	730	680.7	719.5	704.6	711.4	710.6	711.7																																						
566.5	773.3	621.1	752.7	645.6	744.9																																								
586.9	783.8	631.8	770.1	662.6	759.6	680.1	755.7																																						
553.7	810	592.1	794.6	616.3	787.1	647.9	776.6	671.2	768.9	684.1	763.2																																		
557.7	808.4	578.3	811.3	596.1	806.6	644.7	794.9	683	784.1	693.3	780.2	705.4	773	718.5	762.1																														
573.1	810.6	582.3	840.4	584.6	850.2																																								
686.3	827.3	694.1	810.1	701.1	798.1	710.4	787.7	722.3	772.9																																				
702.3	796.8	711.6	791.9	719.4	786.4	724.8	780.2																																						
714.5	816.8	724.4	803.9	729.8	792.8																																								
696.5	806	696.8	814.8	704.9	834.1	714.6	860.9	722.6	871.8	738.9	885.4	749.4	888.2																																
693.2	824.8	679.6	851	663.5	880.4	653	897.6																																						
667.1	836.4	653.3	860.6	644.3	875.7	634.8	884.3	627.5	893.7	627	894.7																																		
627.5	883.3	627	894.7																																										
627	894.7	630	904.9	631.3	910.3	623.7	917.4	612	927.8	600.7	934.3	587.2	950.4																																
622.7	908.3	600.7	934.3																																										
636.8	877.3	627.5	883.3																																										
627.5	883.3	616.2	890	609.5	893.4	589.2	903.1	575.4	909.4																																				
612	885.6	606.9	894.7																																										
612.8	891.8	608	900.2	606.2	908.5																																								
605	899.9	603.5	909.8																																										
594	915.3	611.8	921.1																																										
627.9	897.9	641.8	901	663	901.8	680.6	905.1	701.6	905.4	726.1	903.3	740.1	899.9	753.4	892.6	779.1	879																												
779.1	879	803.7	876	821.3	875.5	828.3	873.6																																						
619	905.7	622.7	908.3																																										
622.7	908.3	631.3	910.3																																										
631.3	910.3	644.3	911.4	664.8	909.8	680.6	905.1																																						
661.8	905.4	675.4	904.1																																										
650.7	910.9	669.8	918.9	678.3	922.8	683.1	922.8	693.3	923.6	720.1	922.1	738.9	917.4																																
740.1	899.9	738.9	917.4																																										
738.9	917.4	739.1	932.7																																										
729.9	930.7	716.4	960.3																																										
702.8	935.1	717.1	943.7	722.9	946																																								
707.4	927.8	706.1	937																																										
606.8	927.1	633.3	927	652.3	926.5	668.1	923.1																																						
580.7	914.5	592.2	934	598.2	946.8	603.2	966.3	609.2	991.8																																				
711.6	904.5	722.1	890	735.6	877	746.4	865.3	760.4	849.2																																				
758.2	890.1	772.3	868.2																																										
778.4	913.5	790	868.7	798.7	827.6	805.5	785.6	808.5	764.6	809.5	737.5	814.7	702.6	815	679.9	814.5	660.9	812.7	630.7	812	600	811.5	579.4	814.5	543.3	817.5	519.3	819.3	493.3	819.8	472.4	819.3	464.1												
802.8	802.5	813.9	813.4	820.2	818.7	829.5	821.4	847.9	821.4	865.1	821.9																																		
809.5	852.8	832.1	843.9	840.9	841.2																																								
807.2	869.3	832.6	863.3																																										
829.8	853.6	857.7	839.8																																										
834.7	838.8	855.6	827.2	865.1	821.9																																								
865.1	821.9	879.3	814.1																																										
842.3	814.4	853.3	801	862.4	794	873.8	784.1																																						
866.2	786	890.3	786	908.2	787.5																																								
769.2	306.4	769.5	339.4	768.7	380.6																																								
768.7	380.6	771.2	401.6	778.7	429	780.1	438.9																																						
776.8	399.9	781.7	418.9																																										
601.7	472.3	614.2	464.5	630.7	458.7	657.6	452	680.5	446.4	694.8	442.4	701	442.1																																
685.4	455.1	701	442.1																																										
701	442.1	726.1	428.4	750.2	410.7	770.9	399.4																																						
673.5	475.8	676.9	452.6	680	427	681.1	406.6	681.1	382.4	680.8	361.5																																		
618.9	441.1	624	448.5																																										
642.5	433.9	658.4	430.2	664.9	427.5																																								
668	389.4	688.1	379.5	692.3	376.9																																								
688.1	392.3	709.4	388	731.4	381.6	739.8	379.2	747.4	378.7																																				
649.2	389.7	668	389.4																																										
668	389.4	685.6	385.9																																										
648.4	385.6	673	386.9																																										
676.9	406.6	689.8	404	704.3	399.9	709.6	399.3																																						
690.3	398.1	697.3	398.7	703.3	400.2																																								
692	388	713	381	728.7	378.4	749.9	374.9	755.8	374.9																																				
692.8	383.3	710.2	381.9																																										
723.1	372	737.6	369.1	744.9	368.2	754.7	365.6																																						
716.6	362.7	734.8	353.9	748.8	348.1	759.4	345.5																																						
735.2	369.5	747.7	363.8	756.3	361.2	763.9	360.6																																						
632	343.3	670.5	339.1	699.9	334.2																																								
699.9	334.2	713.3	333.3	740.7	331																																								
732.6	392.9	745.2	397.6	750.2	399.3	760	396.1	770.2	393.5																																				
742.6	391.6	756.6	397.2																																										
857.8	332.3	891.4	330.6	912.9	328.8	928.1	327.4	941.2	326																																				
939.2	328.5	951.6	328.1	962	327.8																																								
953.3	330.9	961.3	323.9																																										
824.5	314.8	861.5	311.7	892.8	309.2	912.9	307.5	932.4	306.1	945.2	306.4																																		
908.2	286.4	922.7	317.3	934.1	343.8	947.9	366.9	957.6	381.3																																				
826.2	361	854.1	346.3	877.3	336.5	881.3	334.1																																						
809.7	383.4	843.3	365.2	861.2	352.2	879.3	343.1	888.1	339.7																																				
888.4	343.1	916.6	341.4	938.1	340	952.6	335.5	960.7	332.3																																				
936.8	331.3	924.4	337.2	907.9	350.5	891.4	366.9	866.2	376	841.3	387.6																																		
897.1	356.1	929.1	358.5	951.9	363.1	966.1	363.8	970.4	363.8																																				
919	369.7	940.5	368	955	369.4	967.4	367.6	972.1	366.9																																				
948.6	355.4	964	351.2	970.1	349.8																																								
926	349.8	945.2	352.9	959.7	356.4	968.4	359.2																																						
968.4	359.2	957	365.5	945.9	372.2	940.5	375.7																																						
929.7	395.2	947.2	386.2	959.7	377.4	964.4	373.9																																						
940	389.9	948.2	379.9	952.9	374.3																																								
934.2	392.9	940.5	382.7	944.9	377.4	957.6	373.2	972.1	371.1																																				
730.9	440.9	773.2	429	803.6	419.6	838.6	410.1																																						
863.2	420.5	888.7	413.4																																										
895.5	422.4	865	430.5	838.6	437.5	813.2	448.4	798.6	456.9	776.8	462.6	755.9	472.5	731.8	481	703.6	491.9	679.5	502.8	654.5	511.8	634.5	518.9	618.1	522.7																				
614.6	514.4	629.5	510.4																																										
614.6	514.4	641.8	509	665.4	500.4	688.1	493.3	721.7	484.9																																				
701.8	470.6	730	460.7	750	458.4	769.1	453.6																																						
761.1	470.1	812.3	458.8	843.7	455	880.5	446.1	920.9	435.2																																				
819.6	457.9	847.3	446.5	861.4	439.4																																								
895.9	435.2	931.9	421.5	950.1	413.9																																								
917.8	399.9	929.6	426.7	935	445.1	939.1	454.1	945.5	459.8																																				
935	445.1	960.5	463.1	972.8	473	996.4	492.9																																						
880.9	497.6	921.4	482.9	947.8	470.6	974.1	462.6	989.6	458.8																																				
953.7	427.1	975.1	448.9	982.4	460.6																																								
978.2	448.9	992.3	440.9																																										
975.1	448.9	978.2	448.9																																										
956.4	406.8	980.2	398.9																																										
938.2	464	950.7	456.2																																										
845	475.1	856.9	531.1	874.7	597.4	893.3	667.8	909.9	722.5	913.9	752.5	916.7	773.4																																
914.5	757.2	932.1	749.2	950.3	743.5																																								
913	746.1	939.2	743.1	950.3	743.5																																								
950.3	743.5	955.4	744.3																																										
917.9	745.5	942	735.7	963	727.8																																								
911.1	731	944.4	727.8	966.5	723.7																																								
950.3	709.3	964.5	703.2	975.6	697.8																																								
931.7	697.4	957	692.9	969.3	689.6	980	685.5																																						
913.9	649.6	947.5	640.6	966.1	632.8	989.5	627.4																																						
884.6	624.5	923.4	617.5	962.6	607.7	992.2	600.3																																						
820.5	639.8	860.1	627.4	893.3	620	918.2	616.3																																						
915.5	611.4	944	603.5	977.6	590	995	584.2																																						
819.7	608.1	859.3	593.7	888.2	581.7	920.6	571.9	963	564.4	989.5	556.6																																		
921.8	536	965.3	523.7	989.1	517.5	999	516.3																																						
981.2	506.4	999.4	501.5																																										
957	543.9	986.3	533.2	999	530.3																																								
909.5	547.2	932.9	540.2																																										
805.1	512.6	830.4	510.5	841.5	511.4	859.3	511.4	877.9	510.9	891.3	507.6	910.3	501.9	923	497.4																														
807	503.5	789.6	504.8	765.1	509.7	736.6	519.6	715.2	525.3	684	530.3	670.5	535.6																																
632.1	526.2	644.8	519.6	660.6	516.3	671.3	512.6	691.5	505.2	715.6	499.4																																		
772.2	471.8	760.3	490.4	755.2	517.1	754	531.9	756.8	548																																				
851.2	521.7	830.8	520.9	810.9	528.2	797.2	534.3																																						
810.1	520	786	526.5	767.3	533	754.8	536.7																																						
761	527.8	741.9	537.3	703.7	550.2	675	559.3	653.9	568	629.3	563.2																																		
738.2	547.7	760.6	537.7	766	537.3																																								
691.7	582.7	729.9	562.8	751.1	551.5	761.5	544.6	773.5	538.1	788.5	533.4																																		
769.1	540.5	791	529.1																																										
789.2	416.5	794.3	443.5	795.1	485.4	795.1	517.8	795.9	572.3	794.3	616.4	795.5	674.3	791.8	718.8	786	757.6	775.2	789.6	769.1	801.7																								
785	760.6	777.6	799.6																																										
769.1	540.5	784.4	561.2	802.5	574	811.6	584.2																																						
765.2	499.5	789.8	487.1	812.6	476.6	829.2	470.9																																						
666.2	633.2	677	634.5																																										
751.5	673.2	773.5	667.6	788	665.7	805	663.5																																						
795.1	652.9	820.5	651.1	839.4	648.8	860.7	642	875.9	639.4	881.3	639																																		
824.2	655.2	839.4	648.8																																										
719.3	694.7	738.8	689	749.3	686.8																																								
748.6	690.2	759.8	686.4	772.1	683.4																																								
728.3	736	756.9	725.5	779.3	716.9	792.2	713.6																																						
782.2	680.4	792.8	706.6																																										
791.3	722	801.4	725.9	810.1	733.5																																								
780.5	784.3	797	785.3	805.5	785.6																																								
782.6	791.3	785.8	776.7	790.2	758.2	791.3	750.3																																						
735.5	804.2	757.3	799.6	767	797																																								
807.7	793.6	814	760.5	818.7	752.2	825.3	749.2	838.6	750.7	862.9	747	889.6	743.9																																
808.9	753	826.3	742.8	839.7	739.8	857.8	736.4																																						
810.1	733.5	818.7	738.7	836.5	737.6	853.8	734.5																																						
873.3	786	880.2	765.4																																										
